x,y,V,t
3508.5,2645.53,133.081,15.84
3509.8,2645.8,133.015,15.85
3511.1,2646.06,132.948,15.86
3512.41,2646.33,132.881,15.87
3513.71,2646.59,132.815,15.88
3515.01,2646.85,132.749,15.89
3516.31,2647.11,132.682,15.9
3517.61,2647.37,132.616,15.91
3518.91,2647.63,132.55,15.92
3520.21,2647.89,132.485,15.93
3521.51,2648.14,132.419,15.94
3522.81,2648.4,132.353,15.95
3524.11,2648.65,132.288,15.96
3525.41,2648.91,132.222,15.97
3526.71,2649.16,132.157,15.98
3528.01,2649.41,132.092,15.99
3529.3,2649.66,132.027,16
3530.6,2649.91,131.962,16.01
3531.9,2650.16,131.897,16.02
3533.19,2650.4,131.833,16.03
3534.49,2650.65,131.768,16.04
3535.78,2650.89,131.704,16.05
3537.08,2651.14,131.64,16.06
3538.37,2651.38,131.576,16.07
3539.66,2651.62,131.512,16.08
3540.96,2651.86,131.449,16.09
3542.25,2652.1,131.385,16.1
3543.54,2652.34,131.321,16.11
3544.83,2652.58,131.258,16.12
3546.12,2652.81,131.195,16.13
3547.41,2653.05,131.132,16.14
3548.7,2653.28,131.069,16.15
3549.99,2653.52,131.006,16.16
3551.28,2653.75,130.943,16.17
3552.57,2653.98,130.88,16.18
3553.86,2654.21,130.817,16.19
3555.15,2654.44,130.755,16.2
3556.44,2654.67,130.693,16.21
3557.72,2654.89,130.63,16.22
3559.01,2655.12,130.568,16.23
3560.3,2655.34,130.506,16.24
3561.58,2655.57,130.444,16.25
3562.87,2655.79,130.382,16.26
3564.15,2656.01,130.321,16.27
3565.44,2656.23,130.259,16.28
3566.72,2656.45,130.198,16.29
3568,2656.67,130.136,16.3
3569.29,2656.89,130.075,16.31
3570.57,2657.1,130.014,16.32
3571.85,2657.32,129.953,16.33
3573.13,2657.53,129.892,16.34
3574.41,2657.74,129.831,16.35
3575.7,2657.96,129.771,16.36
3576.98,2658.17,129.71,16.37
3578.26,2658.38,129.65,16.38
3579.54,2658.59,129.589,16.39
3580.81,2658.79,129.529,16.4
3582.09,2659,129.469,16.41
3583.37,2659.21,129.409,16.42
3584.65,2659.41,129.349,16.43
3585.93,2659.61,129.289,16.44
3587.2,2659.82,129.23,16.45
3588.48,2660.02,129.17,16.46
3589.76,2660.22,129.111,16.47
3591.03,2660.42,129.052,16.48
3592.31,2660.62,128.992,16.49
3593.58,2660.81,128.933,16.5
3594.86,2661.01,128.874,16.51
3596.13,2661.21,128.816,16.52
3597.4,2661.4,128.757,16.53
3598.68,2661.59,128.698,16.54
3599.95,2661.78,128.64,16.55
3601.22,2661.98,128.581,16.56
3602.49,2662.17,128.523,16.57
3603.76,2662.35,128.465,16.58
3605.04,2662.54,128.407,16.59
3606.31,2662.73,128.349,16.6
3607.58,2662.91,128.291,16.61
3608.85,2663.1,128.233,16.62
3610.11,2663.28,128.176,16.63
3611.38,2663.47,128.118,16.64
3612.65,2663.65,128.061,16.65
3613.92,2663.83,128.003,16.66
3615.19,2664.01,127.946,16.67
3616.45,2664.19,127.889,16.68
3617.72,2664.36,127.832,16.69
3618.99,2664.54,127.776,16.7
3620.25,2664.71,127.719,16.71
3621.52,2664.89,127.662,16.72
3622.78,2665.06,127.606,16.73
3624.05,2665.23,127.549,16.74
3625.31,2665.41,127.493,16.75
3626.57,2665.58,127.437,16.76
3627.84,2665.75,127.381,16.77
3629.1,2665.91,127.325,16.78
3630.36,2666.08,127.269,16.79
3631.62,2666.25,127.213,16.8
3632.88,2666.41,127.158,16.81
3634.15,2666.58,127.102,16.82
3635.41,2666.74,127.047,16.83
3636.67,2666.9,126.992,16.84
3637.93,2667.06,126.937,16.85
3639.19,2667.22,126.882,16.86
3640.44,2667.38,126.827,16.87
3641.7,2667.54,126.772,16.88
3642.96,2667.69,126.717,16.89
3644.22,2667.85,126.663,16.9
3645.48,2668,126.608,16.91
3646.73,2668.16,126.554,16.92
3647.99,2668.31,126.5,16.93
3649.24,2668.46,126.445,16.94
3650.5,2668.61,126.391,16.95
3651.75,2668.76,126.337,16.96
3653.01,2668.91,126.284,16.97
3654.26,2669.06,126.23,16.98
3655.52,2669.2,126.176,16.99
3656.77,2669.35,126.123,17
3658.02,2669.49,126.069,17.01
3659.28,2669.64,126.016,17.02
3660.53,2669.78,125.963,17.03
3661.78,2669.92,125.91,17.04
3663.03,2670.06,125.857,17.05
3664.28,2670.2,125.804,17.06
3665.53,2670.34,125.752,17.07
3666.78,2670.48,125.699,17.08
3668.03,2670.61,125.647,17.09
3669.28,2670.75,125.594,17.1
3670.53,2670.88,125.542,17.11
3671.78,2671.01,125.49,17.12
3673.03,2671.15,125.438,17.13
3674.27,2671.28,125.386,17.14
3675.52,2671.41,125.334,17.15
3676.77,2671.54,125.282,17.16
3678.01,2671.66,125.231,17.17
3679.26,2671.79,125.179,17.18
3680.51,2671.92,125.128,17.19
3681.75,2672.04,125.077,17.2
3682.99,2672.17,125.025,17.21
3684.24,2672.29,124.974,17.22
3685.48,2672.41,124.923,17.23
3686.73,2672.53,124.873,17.24
3687.97,2672.65,124.822,17.25
3689.21,2672.77,124.771,17.26
3690.45,2672.89,124.721,17.27
3691.7,2673,124.67,17.28
3692.94,2673.12,124.62,17.29
3694.18,2673.23,124.57,17.3
3695.42,2673.35,124.52,17.31
3696.66,2673.46,124.47,17.32
3697.9,2673.57,124.42,17.33
3699.14,2673.68,124.37,17.34
3700.38,2673.79,124.321,17.35
3701.61,2673.9,124.271,17.36
3702.85,2674.01,124.222,17.37
3704.09,2674.12,124.172,17.38
3705.33,2674.22,124.123,17.39
3706.56,2674.33,124.074,17.4
3707.8,2674.43,124.025,17.41
3709.04,2674.53,123.976,17.42
3710.27,2674.63,123.928,17.43
3711.51,2674.73,123.879,17.44
3712.74,2674.83,123.83,17.45
3713.98,2674.93,123.782,17.46
3715.21,2675.03,123.734,17.47
3716.44,2675.13,123.686,17.48
3717.68,2675.22,123.637,17.49
3718.91,2675.32,123.589,17.5
3720.14,2675.41,123.542,17.51
3721.37,2675.5,123.494,17.52
3722.61,2675.59,123.446,17.53
3723.84,2675.68,123.399,17.54
3725.07,2675.77,123.351,17.55
3726.3,2675.86,123.304,17.56
3727.53,2675.95,123.257,17.57
3728.76,2676.03,123.209,17.58
3729.99,2676.12,123.162,17.59
3731.22,2676.2,123.116,17.6
3732.44,2676.29,123.069,17.61
3733.67,2676.37,123.022,17.62
3734.9,2676.45,122.975,17.63
3736.13,2676.53,122.929,17.64
3737.35,2676.61,122.883,17.65
3738.58,2676.69,122.836,17.66
3739.81,2676.77,122.79,17.67
3741.03,2676.84,122.744,17.68
3742.26,2676.92,122.698,17.69
3743.48,2676.99,122.652,17.7
3744.71,2677.07,122.607,17.71
3745.93,2677.14,122.561,17.72
3747.15,2677.21,122.516,17.73
3748.38,2677.28,122.47,17.74
3749.6,2677.35,122.425,17.75
3750.82,2677.42,122.38,17.76
3752.04,2677.48,122.335,17.77
3753.26,2677.55,122.29,17.78
3754.49,2677.62,122.245,17.79
3755.71,2677.68,122.2,17.8
3756.93,2677.74,122.155,17.81
3758.15,2677.81,122.111,17.82
3759.37,2677.87,122.067,17.83
3760.59,2677.93,122.022,17.84
3761.8,2677.99,121.978,17.85
3763.02,2678.04,121.934,17.86
3764.24,2678.1,121.89,17.87
3765.46,2678.16,121.846,17.88
3766.68,2678.21,121.802,17.89
3767.89,2678.27,121.759,17.9
3769.11,2678.32,121.715,17.91
3770.32,2678.37,121.672,17.92
3771.54,2678.42,121.628,17.93
3772.76,2678.47,121.585,17.94
3773.97,2678.52,121.542,17.95
3775.19,2678.57,121.499,17.96
3776.4,2678.62,121.456,17.97
3777.61,2678.67,121.413,17.98
3778.83,2678.71,121.37,17.99
3780.04,2678.76,121.328,18
3781.25,2678.8,121.285,18.01
3782.46,2678.84,121.243,18.02
3783.68,2678.88,121.2,18.03
3784.89,2678.92,121.158,18.04
3786.1,2678.96,121.116,18.05
3787.31,2679,121.074,18.06
3788.52,2679.04,121.032,18.07
3789.73,2679.07,120.991,18.08
3790.94,2679.11,120.949,18.09
3792.15,2679.14,120.907,18.1
3793.36,2679.18,120.866,18.11
3794.56,2679.21,120.825,18.12
3795.77,2679.24,120.783,18.13
3796.98,2679.27,120.742,18.14
3798.19,2679.3,120.701,18.15
3799.39,2679.33,120.66,18.16
3800.6,2679.36,120.62,18.17
3801.8,2679.38,120.579,18.18
3803.01,2679.41,120.538,18.19
3804.22,2679.43,120.498,18.2
3805.42,2679.46,120.457,18.21
3806.62,2679.48,120.417,18.22
3807.83,2679.5,120.377,18.23
3809.03,2679.52,120.337,18.24
3810.24,2679.54,120.297,18.25
3811.44,2679.56,120.257,18.26
3812.64,2679.58,120.217,18.27
3813.84,2679.59,120.178,18.28
3815.04,2679.61,120.138,18.29
3816.25,2679.62,120.099,18.3
3817.45,2679.64,120.059,18.31
3818.65,2679.65,120.02,18.32
3819.85,2679.66,119.981,18.33
3821.05,2679.67,119.942,18.34
3822.25,2679.68,119.903,18.35
3823.45,2679.69,119.864,18.36
3824.64,2679.7,119.825,18.37
3825.84,2679.71,119.787,18.38
3827.04,2679.71,119.748,18.39
3828.24,2679.72,119.71,18.4
3829.43,2679.72,119.672,18.41
3830.63,2679.72,119.634,18.42
3831.83,2679.72,119.595,18.43
3833.02,2679.73,119.557,18.44
3834.22,2679.73,119.52,18.45
3835.41,2679.72,119.482,18.46
3836.61,2679.72,119.444,18.47
3837.8,2679.72,119.407,18.48
3839,2679.72,119.369,18.49
3840.19,2679.71,119.332,18.5
3841.38,2679.7,119.295,18.51
3842.58,2679.7,119.257,18.52
3843.77,2679.69,119.22,18.53
3844.96,2679.68,119.183,18.54
3846.15,2679.67,119.147,18.55
3847.35,2679.66,119.11,18.56
3848.54,2679.65,119.073,18.57
3849.73,2679.64,119.037,18.58
3850.92,2679.62,119,18.59
3852.11,2679.61,118.964,18.6
3853.3,2679.59,118.928,18.61
3854.49,2679.57,118.892,18.62
3855.67,2679.56,118.856,18.63
3856.86,2679.54,118.82,18.64
3858.05,2679.52,118.784,18.65
3859.24,2679.5,118.748,18.66
3860.43,2679.48,118.713,18.67
3861.61,2679.45,118.677,18.68
3862.8,2679.43,118.642,18.69
3863.99,2679.41,118.607,18.7
3865.17,2679.38,118.571,18.71
3866.36,2679.35,118.536,18.72
3867.54,2679.33,118.501,18.73
3868.73,2679.3,118.467,18.74
3869.91,2679.27,118.432,18.75
3871.09,2679.24,118.397,18.76
3872.28,2679.21,118.363,18.77
3873.46,2679.17,118.328,18.78
3874.64,2679.14,118.294,18.79
3875.83,2679.11,118.26,18.8
3877.01,2679.07,118.225,18.81
3878.19,2679.04,118.191,18.82
3879.37,2679,118.157,18.83
3880.55,2678.96,118.124,18.84
3881.73,2678.92,118.09,18.85
3882.91,2678.88,118.056,18.86
3884.09,2678.84,118.023,18.87
3885.27,2678.8,117.989,18.88
3886.45,2678.76,117.956,18.89
3887.63,2678.71,117.923,18.9
3888.81,2678.67,117.89,18.91
3889.99,2678.62,117.857,18.92
3891.17,2678.57,117.824,18.93
3892.34,2678.53,117.791,18.94
3893.52,2678.48,117.758,18.95
3894.7,2678.43,117.726,18.96
3895.87,2678.38,117.693,18.97
3897.05,2678.33,117.661,18.98
3898.22,2678.27,117.628,18.99
3899.4,2678.22,117.596,19
3900.57,2678.17,117.564,19.01
3901.75,2678.11,117.532,19.02
3902.92,2678.05,117.5,19.03
3904.09,2678,117.468,19.04
3905.27,2677.94,117.437,19.05
3906.44,2677.88,117.405,19.06
3907.61,2677.82,117.373,19.07
3908.79,2677.76,117.342,19.08
3909.96,2677.7,117.311,19.09
3911.13,2677.63,117.28,19.1
3912.3,2677.57,117.249,19.11
3913.47,2677.5,117.218,19.12
3914.64,2677.44,117.187,19.13
3915.81,2677.37,117.156,19.14
3916.98,2677.3,117.125,19.15
3918.15,2677.23,117.095,19.16
3919.32,2677.16,117.064,19.17
3920.49,2677.09,117.034,19.18
3921.66,2677.02,117.003,19.19
3922.82,2676.95,116.973,19.2
3923.99,2676.87,116.943,19.21
3925.16,2676.8,116.913,19.22
3926.32,2676.72,116.883,19.23
3927.49,2676.65,116.853,19.24
3928.66,2676.57,116.824,19.25
3929.82,2676.49,116.794,19.26
3930.99,2676.41,116.765,19.27
3932.15,2676.33,116.735,19.28
3933.32,2676.25,116.706,19.29
3934.48,2676.17,116.677,19.3
3935.64,2676.09,116.648,19.31
3936.81,2676,116.619,19.32
3937.97,2675.92,116.59,19.33
3939.13,2675.83,116.561,19.34
3940.3,2675.74,116.532,19.35
3941.46,2675.65,116.504,19.36
3942.62,2675.57,116.475,19.37
3943.78,2675.48,116.447,19.38
3944.94,2675.39,116.419,19.39
3946.1,2675.29,116.391,19.4
3947.26,2675.2,116.362,19.41
3948.42,2675.11,116.334,19.42
3949.58,2675.01,116.307,19.43
3950.74,2674.92,116.279,19.44
3951.9,2674.82,116.251,19.45
3953.06,2674.72,116.223,19.46
3954.22,2674.62,116.196,19.47
3955.37,2674.52,116.169,19.48
3956.53,2674.42,116.141,19.49
3957.69,2674.32,116.114,19.5
3958.84,2674.22,116.087,19.51
3960,2674.12,116.06,19.52
3961.16,2674.01,116.033,19.53
3962.31,2673.91,116.006,19.54
3963.47,2673.8,115.98,19.55
3964.62,2673.7,115.953,19.56
3965.78,2673.59,115.927,19.57
3966.93,2673.48,115.9,19.58
3968.09,2673.37,115.874,19.59
3969.24,2673.26,115.848,19.6
3970.39,2673.15,115.821,19.61
3971.54,2673.03,115.795,19.62
3972.7,2672.92,115.77,19.63
3973.85,2672.81,115.744,19.64
3975,2672.69,115.718,19.65
3976.15,2672.57,115.692,19.66
3977.3,2672.46,115.667,19.67
3978.45,2672.34,115.641,19.68
3979.6,2672.22,115.616,19.69
3980.75,2672.1,115.591,19.7
3981.9,2671.98,115.566,19.71
3983.05,2671.85,115.541,19.72
3984.2,2671.73,115.516,19.73
3985.35,2671.61,115.491,19.74
3986.5,2671.48,115.466,19.75
3987.65,2671.36,115.442,19.76
3988.79,2671.23,115.417,19.77
3989.94,2671.1,115.393,19.78
3991.09,2670.97,115.368,19.79
3992.23,2670.84,115.344,19.8
3993.38,2670.71,115.32,19.81
3994.52,2670.58,115.296,19.82
3995.67,2670.45,115.272,19.83
3996.82,2670.32,115.248,19.84
3997.96,2670.18,115.224,19.85
3999.1,2670.05,115.2,19.86
4000.25,2669.91,115.177,19.87
4001.39,2669.77,115.153,19.88
4002.53,2669.64,115.13,19.89
4003.68,2669.5,115.107,19.9
4004.82,2669.36,115.083,19.91
4005.96,2669.22,115.06,19.92
4007.1,2669.07,115.037,19.93
4008.25,2668.93,115.014,19.94
4009.39,2668.79,114.992,19.95
4010.53,2668.64,114.969,19.96
4011.67,2668.5,114.946,19.97
4012.81,2668.35,114.924,19.98
4013.95,2668.2,114.901,19.99
4015.09,2668.05,114.879,20
4016.23,2667.91,114.857,20.01
4017.36,2667.76,114.835,20.02
4018.5,2667.6,114.813,20.03
4019.64,2667.45,114.791,20.04
4020.78,2667.3,114.769,20.05
4021.92,2667.14,114.747,20.06
4023.05,2666.99,114.725,20.07
4024.19,2666.83,114.704,20.08
4025.33,2666.68,114.682,20.09
4026.46,2666.52,114.661,20.1
4027.6,2666.36,114.64,20.11
4028.73,2666.2,114.618,20.12
4029.87,2666.04,114.597,20.13
4031,2665.88,114.576,20.14
4032.14,2665.72,114.556,20.15
4033.27,2665.55,114.535,20.16
4034.4,2665.39,114.514,20.17
4035.54,2665.22,114.493,20.18
4036.67,2665.06,114.473,20.19
4037.8,2664.89,114.452,20.2
4038.93,2664.72,114.432,20.21
4040.07,2664.55,114.412,20.22
4041.2,2664.38,114.392,20.23
4042.33,2664.21,114.372,20.24
4043.46,2664.04,114.352,20.25
4044.59,2663.87,114.332,20.26
4045.72,2663.7,114.312,20.27
4046.85,2663.52,114.292,20.28
4047.98,2663.35,114.273,20.29
4049.11,2663.17,114.253,20.3
4050.24,2662.99,114.234,20.31
4051.37,2662.81,114.215,20.32
4052.49,2662.64,114.195,20.33
4053.62,2662.46,114.176,20.34
4054.75,2662.27,114.157,20.35
4055.88,2662.09,114.138,20.36
4057,2661.91,114.12,20.37
4058.13,2661.73,114.101,20.38
4059.25,2661.54,114.082,20.39
4060.38,2661.36,114.064,20.4
4061.51,2661.17,114.045,20.41
4062.63,2660.98,114.027,20.42
4063.75,2660.79,114.009,20.43
4064.88,2660.6,113.99,20.44
4066,2660.41,113.972,20.45
4067.13,2660.22,113.954,20.46
4068.25,2660.03,113.936,20.47
4069.37,2659.84,113.919,20.48
4070.5,2659.64,113.901,20.49
4071.62,2659.45,113.883,20.5
4072.74,2659.25,113.866,20.51
4073.86,2659.06,113.848,20.52
4074.98,2658.86,113.831,20.53
4076.1,2658.66,113.814,20.54
4077.22,2658.46,113.796,20.55
4078.34,2658.26,113.779,20.56
4079.46,2658.06,113.762,20.57
4080.58,2657.86,113.746,20.58
4081.7,2657.66,113.729,20.59
4082.82,2657.45,113.712,20.6
4083.94,2657.25,113.695,20.61
4085.06,2657.04,113.679,20.62
4086.18,2656.83,113.663,20.63
4087.29,2656.63,113.646,20.64
4088.41,2656.42,113.63,20.65
4089.53,2656.21,113.614,20.66
4090.64,2656,113.598,20.67
4091.76,2655.79,113.582,20.68
4092.88,2655.57,113.566,20.69
4093.99,2655.36,113.55,20.7
4095.11,2655.15,113.534,20.71
4096.22,2654.93,113.519,20.72
4097.34,2654.72,113.503,20.73
4098.45,2654.5,113.488,20.74
4099.56,2654.28,113.473,20.75
4100.68,2654.06,113.457,20.76
4101.79,2653.84,113.442,20.77
4102.9,2653.62,113.427,20.78
4104.02,2653.4,113.412,20.79
4105.13,2653.18,113.397,20.8
4106.24,2652.96,113.382,20.81
4107.35,2652.73,113.368,20.82
4108.46,2652.51,113.353,20.83
4109.57,2652.28,113.339,20.84
4110.68,2652.06,113.324,20.85
4111.79,2651.83,113.31,20.86
4112.9,2651.6,113.296,20.87
4114.01,2651.37,113.281,20.88
4115.12,2651.14,113.267,20.89
4116.23,2650.91,113.253,20.9
4117.34,2650.68,113.24,20.91
4118.45,2650.44,113.226,20.92
4119.55,2650.21,113.212,20.93
4120.66,2649.97,113.198,20.94
4121.77,2649.74,113.185,20.95
4122.88,2649.5,113.171,20.96
4123.98,2649.26,113.158,20.97
4125.09,2649.02,113.144,20.98
4126.19,2648.78,113.131,20.99
4127.3,2648.54,113.117,21
4128.41,2648.3,113.104,21.01
4129.51,2648.06,113.091,21.02
4130.61,2647.82,113.078,21.03
4131.72,2647.57,113.065,21.04
4132.82,2647.33,113.053,21.05
4133.93,2647.08,113.04,21.06
4135.03,2646.83,113.027,21.07
4136.13,2646.59,113.015,21.08
4137.23,2646.34,113.002,21.09
4138.34,2646.09,112.99,21.1
4139.44,2645.84,112.977,21.11
4140.54,2645.59,112.965,21.12
4141.64,2645.33,112.953,21.13
4142.74,2645.08,112.941,21.14
4143.84,2644.83,112.929,21.15
4144.94,2644.57,112.917,21.16
4146.04,2644.32,112.906,21.17
4147.14,2644.06,112.894,21.18
4148.24,2643.8,112.882,21.19
4149.34,2643.54,112.871,21.2
4150.44,2643.28,112.859,21.21
4151.54,2643.02,112.848,21.22
4152.63,2642.76,112.837,21.23
4153.73,2642.5,112.826,21.24
4154.83,2642.24,112.815,21.25
4155.93,2641.97,112.804,21.26
4157.02,2641.71,112.793,21.27
4158.12,2641.44,112.782,21.28
4159.21,2641.18,112.771,21.29
4160.31,2640.91,112.761,21.3
4161.4,2640.64,112.75,21.31
4162.5,2640.37,112.74,21.32
4163.59,2640.1,112.729,21.33
4164.69,2639.83,112.719,21.34
4165.78,2639.56,112.709,21.35
4166.88,2639.28,112.699,21.36
4167.97,2639.01,112.689,21.37
4169.06,2638.74,112.679,21.38
4170.15,2638.46,112.669,21.39
4171.25,2638.18,112.659,21.4
4172.34,2637.91,112.65,21.41
4173.43,2637.63,112.64,21.42
4174.52,2637.35,112.631,21.43
4175.61,2637.07,112.621,21.44
4176.7,2636.79,112.612,21.45
4177.79,2636.51,112.603,21.46
4178.88,2636.22,112.593,21.47
4179.97,2635.94,112.584,21.48
4181.06,2635.65,112.575,21.49
4182.15,2635.37,112.566,21.5
4183.24,2635.08,112.558,21.51
4184.33,2634.79,112.549,21.52
4185.42,2634.51,112.54,21.53
4186.5,2634.22,112.532,21.54
4187.59,2633.93,112.523,21.55
4188.68,2633.64,112.515,21.56
4189.76,2633.34,112.506,21.57
4190.85,2633.05,112.498,21.58
4191.94,2632.76,112.49,21.59
4193.02,2632.46,112.482,21.6
4194.11,2632.17,112.474,21.61
4195.19,2631.87,112.466,21.62
4196.28,2631.58,112.458,21.63
4197.36,2631.28,112.451,21.64
4198.45,2630.98,112.443,21.65
4199.53,2630.68,112.436,21.66
4200.61,2630.38,112.428,21.67
4201.7,2630.08,112.421,21.68
4202.78,2629.77,112.413,21.69
4203.86,2629.47,112.406,21.7
4204.94,2629.17,112.399,21.71
4206.02,2628.86,112.392,21.72
4207.11,2628.56,112.385,21.73
4208.19,2628.25,112.378,21.74
4209.27,2627.94,112.371,21.75
4210.35,2627.63,112.365,21.76
4211.43,2627.32,112.358,21.77
4212.51,2627.01,112.351,21.78
4213.59,2626.7,112.345,21.79
4214.67,2626.39,112.339,21.8
4215.75,2626.08,112.332,21.81
4216.82,2625.76,112.326,21.82
4217.9,2625.45,112.32,21.83
4218.98,2625.13,112.314,21.84
4220.06,2624.81,112.308,21.85
4221.14,2624.5,112.302,21.86
4222.21,2624.18,112.296,21.87
4223.29,2623.86,112.29,21.88
4224.37,2623.54,112.285,21.89
4225.44,2623.22,112.279,21.9
4226.52,2622.9,112.274,21.91
4227.59,2622.57,112.268,21.92
4228.67,2622.25,112.263,21.93
4229.74,2621.92,112.258,21.94
4230.82,2621.6,112.253,21.95
4231.89,2621.27,112.248,21.96
4232.96,2620.95,112.243,21.97
4234.04,2620.62,112.238,21.98
4235.11,2620.29,112.233,21.99
4236.18,2619.96,112.228,22
4237.26,2619.63,112.223,22.01
4238.33,2619.3,112.219,22.02
4239.4,2618.96,112.214,22.03
4240.47,2618.63,112.21,22.04
4241.54,2618.3,112.206,22.05
4242.61,2617.96,112.201,22.06
4243.68,2617.62,112.197,22.07
4244.75,2617.29,112.193,22.08
4245.82,2616.95,112.189,22.09
4246.89,2616.61,112.185,22.1
4247.96,2616.27,112.181,22.11
4249.03,2615.93,112.177,22.12
4250.1,2615.59,112.174,22.13
4251.17,2615.25,112.17,22.14
4252.24,2614.9,112.167,22.15
4253.3,2614.56,112.163,22.16
4254.37,2614.22,112.16,22.17
4255.44,2613.87,112.156,22.18
4256.5,2613.52,112.153,22.19
4257.57,2613.18,112.15,22.2
4258.64,2612.83,112.147,22.21
4259.7,2612.48,112.144,22.22
4260.77,2612.13,112.141,22.23
4261.83,2611.78,112.138,22.24
4262.9,2611.43,112.136,22.25
4263.96,2611.07,112.133,22.26
4265.03,2610.72,112.13,22.27
4266.09,2610.36,112.128,22.28
4267.15,2610.01,112.125,22.29
4268.22,2609.65,112.123,22.3
4269.28,2609.3,112.121,22.31
4270.34,2608.94,112.119,22.32
4271.4,2608.58,112.116,22.33
4272.47,2608.22,112.114,22.34
4273.53,2607.86,112.112,22.35
4274.59,2607.5,112.111,22.36
4275.65,2607.13,112.109,22.37
4276.71,2606.77,112.107,22.38
4277.77,2606.41,112.105,22.39
4278.83,2606.04,112.104,22.4
4279.89,2605.68,112.102,22.41
4280.95,2605.31,112.101,22.42
4282.01,2604.94,112.1,22.43
4283.07,2604.57,112.098,22.44
4284.13,2604.2,112.097,22.45
4285.18,2603.83,112.096,22.46
4286.24,2603.46,112.095,22.47
4287.3,2603.09,112.094,22.48
4288.36,2602.72,112.093,22.49
4289.41,2602.35,112.092,22.5
4290.47,2601.97,112.092,22.51
4291.53,2601.6,112.091,22.52
4292.58,2601.22,112.09,22.53
4293.64,2600.84,112.09,22.54
4294.69,2600.46,112.089,22.55
4295.75,2600.09,112.089,22.56
4296.8,2599.71,112.089,22.57
4297.86,2599.32,112.088,22.58
4298.91,2598.94,112.088,22.59
4299.96,2598.56,112.088,22.6
4301.02,2598.18,112.088,22.61
4302.07,2597.79,112.088,22.62
4303.12,2597.41,112.088,22.63
4304.18,2597.02,112.088,22.64
4305.23,2596.64,112.088,22.65
4306.28,2596.25,112.088,22.66
4307.33,2595.86,112.089,22.67
4308.38,2595.47,112.089,22.68
4309.43,2595.08,112.089,22.69
4310.48,2594.69,112.09,22.7
4311.53,2594.3,112.091,22.71
4312.58,2593.91,112.091,22.72
4313.63,2593.51,112.092,22.73
4314.68,2593.12,112.093,22.74
4315.73,2592.72,112.094,22.75
4316.78,2592.33,112.095,22.76
4317.83,2591.93,112.096,22.77
4318.88,2591.53,112.097,22.78
4319.92,2591.13,112.098,22.79
4320.97,2590.73,112.099,22.8
4322.02,2590.33,112.101,22.81
4323.07,2589.93,112.102,22.82
4324.11,2589.53,112.104,22.83
4325.16,2589.13,112.105,22.84
4326.2,2588.72,112.107,22.85
4327.25,2588.32,112.109,22.86
4328.29,2587.91,112.111,22.87
4329.34,2587.51,112.112,22.88
4330.38,2587.1,112.114,22.89
4331.43,2586.69,112.116,22.9
4332.47,2586.28,112.119,22.91
4333.52,2585.87,112.121,22.92
4334.56,2585.46,112.123,22.93
4335.6,2585.05,112.125,22.94
4336.64,2584.64,112.128,22.95
4337.69,2584.22,112.13,22.96
4338.73,2583.81,112.133,22.97
4339.77,2583.4,112.135,22.98
4340.81,2582.98,112.138,22.99
4341.85,2582.56,112.141,23
4342.89,2582.14,112.143,23.01
4343.93,2581.73,112.146,23.02
4344.97,2581.31,112.149,23.03
4346.01,2580.89,112.152,23.04
4347.05,2580.47,112.155,23.05
4348.09,2580.04,112.159,23.06
4349.13,2579.62,112.162,23.07
4350.17,2579.2,112.165,23.08
4351.21,2578.77,112.169,23.09
4352.25,2578.35,112.172,23.1
4353.28,2577.92,112.176,23.11
4354.32,2577.5,112.179,23.12
4355.36,2577.07,112.183,23.13
4356.4,2576.64,112.187,23.14
4357.43,2576.21,112.19,23.15
4358.47,2575.78,112.194,23.16
4359.5,2575.35,112.198,23.17
4360.54,2574.92,112.202,23.18
4361.57,2574.48,112.206,23.19
4362.61,2574.05,112.211,23.2
4363.64,2573.61,112.215,23.21
4364.68,2573.18,112.219,23.22
4365.71,2572.74,112.224,23.23
4366.75,2572.31,112.228,23.24
4367.78,2571.87,112.233,23.25
4368.81,2571.43,112.237,23.26
4369.84,2570.99,112.242,23.27
4370.88,2570.55,112.247,23.28
4371.91,2570.11,112.251,23.29
4372.94,2569.67,112.256,23.3
4373.97,2569.22,112.261,23.31
4375,2568.78,112.266,23.32
4376.03,2568.33,112.271,23.33
4377.06,2567.89,112.276,23.34
4378.09,2567.44,112.282,23.35
4379.12,2566.99,112.287,23.36
4380.15,2566.55,112.292,23.37
4381.18,2566.1,112.298,23.38
4382.21,2565.65,112.303,23.39
4383.24,2565.2,112.309,23.4
4384.27,2564.74,112.314,23.41
4385.3,2564.29,112.32,23.42
4386.32,2563.84,112.326,23.43
4387.35,2563.39,112.332,23.44
4388.38,2562.93,112.338,23.45
4389.41,2562.47,112.344,23.46
4390.43,2562.02,112.35,23.47
4391.46,2561.56,112.356,23.48
4392.48,2561.1,112.362,23.49
4393.51,2560.64,112.368,23.5
4394.53,2560.18,112.374,23.51
4395.56,2559.72,112.381,23.52
4396.58,2559.26,112.387,23.53
4397.61,2558.8,112.394,23.54
4398.63,2558.33,112.4,23.55
4399.66,2557.87,112.407,23.56
4400.68,2557.41,112.414,23.57
4401.7,2556.94,112.42,23.58
4402.73,2556.47,112.427,23.59
4403.75,2556.01,112.434,23.6
4404.77,2555.54,112.441,23.61
4405.79,2555.07,112.448,23.62
4406.81,2554.6,112.455,23.63
